Job_ID,Operation:First,Operation:Middle,Operation:Later,Operation:Last,ProcessTime:Short,ProcessTime:Middle,ProcessTime:Long,RemainingTime:Short,RemainingTime:Middle,RemainingTime:Long,MachineLoadlight,MachineLoadHeavy,Priority,Operation,ProcessTime,ReaminingTime,MachineLoadLight,MachineLoadHeavy
10,0,0,1,0,0,1,0,0,1,0,2,0,6,6,5,21,2,0
7,0,0,1,0,0,0,1,0,1,0,2,2,5,6,7,22,2,2
8,0,1,0,0,0,0,1,0,1,0,3,2,2,5,10,23,3,2
11,0,0,1,0,0,0,1,0,1,0,1,0,6,6,17,23,1,0
4,0,0,1,0,0,0,1,0,1,0,1,3,2,8,18,23,1,3
6,0,0,1,0,0,0,1,0,1,0,3,2,6,6,10,24,3,2
9,0,1,0,0,0,0,1,0,1,0,0,2,1,5,13,24,0,2
14,0,0,1,0,0,1,0,0,1,0,0,1,1,8,2,26,0,1
10,0,1,0,0,0,1,0,0,1,0,2,2,6,5,3,26,2,2
14,0,0,1,0,0,0,1,0,1,0,0,2,1,7,13,28,0,2
1,0,0,1,0,1,0,0,0,1,0,0,1,4,7,2,29,0,1
10,0,1,0,0,0,0,1,0,1,0,4,1,6,4,11,29,4,1
7,0,1,0,0,0,0,1,0,1,0,0,2,5,5,13,29,0,2
15,0,0,1,0,0,0,1,0,1,0,1,0,3,6,17,29,1,0
12,0,1,0,0,0,0,1,0,1,0,1,0,5,4,17,30,1,0
1,0,0,1,0,1,0,0,0,1,0,1,2,4,6,2,31,1,2
13,0,0,1,0,0,0,1,0,1,0,1,3,4,6,16,31,1,3
2,0,1,0,0,0,0,1,0,1,0,4,1,3,5,13,32,4,1
1,0,1,0,0,0,1,0,0,1,0,0,2,4,5,6,33,0,2
8,0,1,0,0,0,0,1,0,1,0,0,2,2,4,13,33,0,2
6,0,1,0,0,0,0,1,0,1,0,4,1,5,5,18,34,4,1
5,0,1,0,0,0,0,1,0,1,0,1,3,4,4,11,36,1,3
9,0,1,0,0,1,0,0,0,1,0,0,3,1,4,2,37,0,3
3,0,0,1,0,1,0,0,0,1,0,0,3,2,6,2,38,0,3
1,0,1,0,0,1,0,0,0,1,0,2,2,4,4,1,39,2,2
9,0,1,0,0,0,0,1,0,1,0,1,3,1,3,11,39,1,3
10,0,1,0,0,1,0,0,0,1,0,1,2,6,3,2,40,1,2
3,0,1,0,0,0,1,0,0,1,0,2,2,1,5,3,40,2,2
11,0,1,0,0,0,1,0,0,1,0,0,2,6,5,6,40,0,2
1,0,1,0,0,0,0,1,0,1,0,1,3,4,3,16,40,1,3
4,0,0,1,0,1,0,0,0,1,0,0,1,2,7,2,41,0,1
14,0,0,1,0,0,1,0,0,1,0,2,0,1,6,5,41,2,0
10,0,1,0,0,0,0,1,0,1,0,0,2,6,2,15,42,0,2
7,0,1,0,0,0,0,1,0,1,0,1,0,5,4,17,42,1,0
4,0,0,1,0,1,0,0,0,1,0,2,2,2,6,1,43,2,2
3,0,1,0,0,0,1,0,0,1,0,0,2,1,4,6,43,0,2
4,0,1,0,0,0,0,1,0,1,0,0,2,2,5,15,44,0,2
2,0,1,0,0,0,0,1,0,1,0,3,2,3,4,10,45,3,2
14,0,1,0,0,0,1,0,0,1,0,0,2,1,5,3,46,0,2
15,0,1,0,0,0,1,0,0,1,0,1,3,3,5,3,46,1,3
8,0,1,0,0,0,1,0,0,1,0,1,3,2,3,5,46,1,3
11,0,1,0,0,0,1,0,0,1,0,2,0,6,4,5,46,2,0
5,0,1,0,0,1,0,0,0,1,0,0,1,4,3,2,47,0,1
12,0,1,0,0,0,1,0,0,1,0,1,3,5,3,3,47,1,3
13,0,1,0,0,0,0,1,0,1,0,0,2,3,5,15,47,0,2
14,0,1,0,0,1,0,0,0,1,0,2,2,1,4,1,49,2,2
5,0,1,0,0,1,0,0,0,0,1,0,3,4,2,2,49,0,3
3,0,1,0,0,0,1,0,0,0,1,2,0,1,3,5,49,2,0
15,0,1,0,0,0,1,0,0,0,1,1,3,3,4,5,49,1,3
14,0,1,0,0,1,0,0,0,0,1,2,0,1,3,1,50,2,0
12,0,1,0,0,0,1,0,0,0,1,1,2,5,2,2,50,1,2
9,0,1,0,0,0,1,0,0,0,1,3,2,1,2,5,50,3,2
14,0,1,0,0,0,1,0,0,0,1,1,2,1,2,2,51,1,2
11,0,1,0,0,0,1,0,0,0,1,1,3,6,3,3,51,1,3
5,1,0,0,0,0,0,1,0,0,1,0,2,4,1,15,51,0,2
8,0,1,0,0,0,0,1,0,0,1,1,0,2,2,17,51,1,0
6,0,1,0,0,0,1,0,0,0,1,1,3,5,4,3,52,1,3
12,1,0,0,0,0,1,0,0,0,1,2,2,5,1,3,52,2,2
14,1,0,0,0,0,1,0,0,0,1,1,3,1,1,3,53,1,3
3,0,1,0,0,1,0,0,0,0,1,2,2,1,2,1,54,2,2
11,0,1,0,0,0,1,0,0,0,1,0,3,6,2,2,54,0,3
15,0,1,0,0,0,0,1,0,0,1,0,2,3,3,13,54,0,2
2,0,1,0,0,1,0,0,0,0,1,2,0,3,3,1,55,2,0
3,1,0,0,0,0,1,0,0,0,1,1,1,1,1,5,55,1,1
6,0,1,0,0,0,1,0,0,0,1,2,0,5,3,5,55,2,0
9,1,0,0,0,0,0,1,0,0,1,1,0,1,1,17,55,1,0
11,1,0,0,0,1,0,0,0,0,1,2,0,6,1,1,56,2,0
1,0,1,0,0,0,1,0,0,0,1,2,0,4,2,5,56,2,0
2,0,1,0,0,0,0,1,0,0,1,1,0,3,2,17,56,1,0
10,1,0,0,0,0,0,1,0,0,1,1,0,6,1,17,57,1,0
7,0,1,0,0,1,0,0,0,0,1,2,0,5,3,1,59,2,0
4,0,1,0,0,0,1,0,0,0,1,2,2,2,4,3,59,2,2
7,0,1,0,0,0,0,1,0,0,1,2,2,5,2,11,60,2,2
6,0,1,0,0,0,0,1,0,0,1,0,2,5,2,15,60,0,2
1,1,0,0,0,0,0,1,0,0,1,1,3,4,1,15,61,1,3
13,0,1,0,0,1,0,0,0,0,1,2,2,3,4,1,62,2,2
4,0,1,0,0,0,0,1,0,0,1,4,1,2,3,13,62,4,1
13,0,1,0,0,0,1,0,0,0,1,2,0,3,3,5,63,2,0
15,0,1,0,0,0,0,1,0,0,1,0,2,3,2,6,67,0,2
8,1,0,0,0,1,0,0,0,0,1,0,3,2,1,2,68,0,3
13,0,1,0,0,0,1,0,0,0,1,0,1,3,2,2,68,0,1
13,1,0,0,0,0,1,0,0,0,1,3,2,3,1,5,70,3,2
7,1,0,0,0,0,1,0,0,0,1,3,2,5,1,5,71,3,2
2,1,0,0,0,0,1,0,0,0,1,1,3,3,1,3,73,1,3
15,1,0,0,0,0,0,1,0,0,1,3,2,3,1,10,73,3,2
6,1,0,0,0,1,0,0,0,0,1,2,0,5,1,1,75,2,0
4,0,1,0,0,0,1,0,0,0,1,1,1,2,2,3,75,1,1
4,1,0,0,0,0,1,0,0,0,1,2,0,2,1,5,78,2,0
Job_ID,Operation:First,Operation:Middle,Operation:Later,Operation:Last,ProcessTime:Short,ProcessTime:Middle,ProcessTime:Long,RemainingTime:Short,RemainingTime:Middle,RemainingTime:Long,MachineLoadlight,MachineLoadHeavy,Priority,Operation,ProcessTime,ReaminingTime,MachineLoadLight,MachineLoadHeavy
3,0,0,0,1,1,0,0,1,0,0,2,0,3,10,1,0,2,0
12,0,0,0,1,1,0,0,1,0,0,2,0,1,10,1,0,2,0
15,0,0,0,1,1,0,0,1,0,0,2,2,5,10,1,0,2,2
1,0,0,0,1,1,0,0,1,0,0,0,3,6,10,2,0,0,3
2,0,0,0,1,1,0,0,1,0,0,0,3,4,10,2,0,0,3
7,0,0,0,1,1,0,0,1,0,0,0,3,6,10,2,0,0,3
13,0,0,0,1,0,1,0,1,0,0,2,2,2,10,3,0,2,2
5,0,0,0,1,0,1,0,1,0,0,3,2,5,10,5,0,3,2
6,0,0,0,1,0,1,0,1,0,0,1,1,3,10,5,0,1,1
8,0,0,0,1,0,1,0,1,0,0,1,1,1,10,5,0,1,1
9,0,0,0,1,0,1,0,1,0,0,1,3,6,10,5,0,1,3
4,0,0,0,1,0,1,0,1,0,0,0,2,2,10,6,0,0,2
10,0,0,0,1,0,0,1,1,0,0,3,2,4,10,10,0,3,2
11,0,0,0,1,0,0,1,1,0,0,4,1,2,10,13,0,4,1
14,0,0,0,1,0,0,1,1,0,0,1,0,4,10,17,0,1,0
15,0,0,1,0,0,1,0,1,0,0,2,0,5,9,5,1,2,0
12,0,0,1,0,0,0,1,1,0,0,1,3,1,9,11,1,1,3
3,0,0,1,0,0,0,1,1,0,0,1,0,3,9,17,1,1,0
2,0,0,1,0,0,1,0,1,0,0,2,2,4,9,3,2,2,2
1,0,0,1,0,0,1,0,1,0,0,3,2,6,9,5,2,3,2
7,0,0,1,0,0,1,0,1,0,0,2,0,6,9,5,2,2,0
13,0,0,1,0,0,0,1,1,0,0,0,2,2,9,6,3,0,2
2,0,0,1,0,1,0,0,1,0,0,2,2,4,8,1,5,2,2
5,0,0,1,0,0,1,0,1,0,0,1,1,5,9,3,5,1,1
6,0,0,1,0,0,1,0,1,0,0,0,2,3,9,3,5,0,2
8,0,0,1,0,0,1,0,1,0,0,2,0,1,9,5,5,2,0
9,0,0,1,0,0,0,1,1,0,0,4,1,6,9,13,5,4,1
15,0,0,1,0,0,1,0,1,0,0,1,2,5,8,2,6,1,2
2,0,0,1,0,0,1,0,1,0,0,1,3,4,7,5,6,1,3
4,0,0,1,0,0,0,1,1,0,0,1,0,2,9,17,6,1,0
7,0,0,1,0,0,0,1,1,0,0,4,1,6,8,13,7,4,1
1,0,0,1,0,0,0,1,1,0,0,1,0,6,8,17,7,1,0
5,0,0,1,0,0,1,0,1,0,0,0,2,5,8,3,8,0,2
6,0,0,1,0,0,1,0,1,0,0,1,3,3,8,5,8,1,3
15,0,0,1,0,0,0,1,1,0,0,4,1,5,7,11,8,4,1
13,0,0,1,0,0,0,1,1,0,0,4,1,2,8,13,9,4,1
8,0,0,1,0,1,0,0,1,0,0,2,0,1,8,1,10,2,0
10,0,0,1,0,0,1,0,1,0,0,1,3,4,9,3,10,1,3
5,0,0,1,0,1,0,0,1,0,0,1,2,5,7,2,11,1,2
8,0,0,1,0,0,0,1,1,0,0,4,1,1,7,13,11,4,1
2,0,0,1,0,0,0,1,1,0,0,0,2,4,6,15,11,0,2
12,0,0,1,0,0,1,0,1,0,0,1,1,1,8,3,12,1,1
10,0,0,1,0,1,0,0,1,0,0,0,3,4,8,2,13,0,3
11,0,0,1,0,0,1,0,1,0,0,3,2,2,9,5,13,3,2
5,0,0,1,0,0,0,1,1,0,0,2,2,5,6,7,13,2,2
6,0,0,1,0,0,0,1,1,0,0,2,2,3,7,13,13,2,2
12,0,0,1,0,0,1,0,1,0,0,0,1,1,7,2,15,0,1
10,0,0,1,0,0,1,0,1,0,0,0,2,4,7,6,15,0,2
12,0,0,1,0,0,1,0,1,0,0,0,3,1,6,2,17,0,3
14,0,0,1,0,0,0,1,1,0,0,4,1,4,9,18,17,4,1
9,0,0,1,0,1,0,0,1,0,0,2,0,6,8,1,18,2,0
3,0,0,1,0,1,0,0,1,0,0,1,2,3,8,2,18,1,2
11,0,0,1,0,0,1,0,1,0,0,1,2,2,8,5,18,1,2
9,0,0,1,0,1,0,0,1,0,0,0,1,6,7,2,19,0,1
12,0,1,0,0,0,0,1,0,1,0,4,1,1,5,11,19,4,1
15,0,0,1,0,0,0,1,0,1,0,1,0,5,6,17,19,1,0
7,0,0,1,0,1,0,0,0,1,0,0,1,6,7,2,20,0,1
3,0,0,1,0,0,0,1,0,1,0,4,1,3,7,18,20,4,1
5,0,1,0,0,0,0,1,0,1,0,4,1,5,5,18,20,4,1
9,0,0,1,0,0,1,0,0,1,0,2,2,6,6,3,21,2,2
10,0,0,1,0,0,0,1,0,1,0,2,0,4,6,18,21,2,0
7,0,0,1,0,0,0,1,0,1,0,2,2,6,6,7,22,2,2
13,0,0,1,0,0,0,1,0,1,0,1,3,2,7,11,22,1,3
11,0,0,1,0,0,1,0,0,1,0,1,1,2,7,3,23,1,1
4,0,0,1,0,0,0,1,0,1,0,1,3,2,8,11,23,1,3
1,0,0,1,0,1,0,0,0,1,0,0,1,6,7,2,24,0,1
8,0,0,1,0,0,0,1,0,1,0,2,2,1,6,13,24,2,2
9,0,1,0,0,0,0,1,0,1,0,0,2,5,5,15,24,0,2
1,0,0,1,0,1,0,0,0,1,0,1,2,6,6,2,26,1,2
6,0,0,1,0,0,0,1,0,1,0,3,2,3,6,10,26,3,2
2,0,1,0,0,0,0,1,0,1,0,4,1,4,5,13,26,4,1
11,0,0,1,0,0,0,1,0,1,0,1,0,2,6,17,26,1,0
1,0,1,0,0,0,1,0,0,1,0,0,2,6,5,6,28,0,2
7,0,1,0,0,0,0,1,0,1,0,0,2,6,5,13,29,0,2
12,0,1,0,0,0,0,1,0,1,0,1,0,1,4,17,30,1,0
13,0,0,1,0,0,0,1,0,1,0,1,3,2,6,11,33,1,3
1,0,1,0,0,1,0,0,0,1,0,2,2,6,4,1,34,2,2
4,0,0,1,0,1,0,0,0,1,0,0,1,2,7,2,34,0,1
14,0,0,1,0,0,1,0,0,1,0,0,1,4,8,2,35,0,1
1,0,1,0,0,0,1,0,0,1,0,1,3,6,3,3,35,1,3
4,0,0,1,0,1,0,0,0,1,0,2,2,2,6,1,36,2,2
15,0,1,0,0,0,1,0,0,1,0,1,3,5,5,3,36,1,3
6,0,1,0,0,0,0,1,0,1,0,4,1,3,5,13,36,4,1
8,0,1,0,0,0,0,1,0,1,0,3,2,1,5,10,37,3,2
4,0,1,0,0,0,0,1,0,1,0,0,2,2,5,13,37,0,2
14,0,0,1,0,0,0,1,0,1,0,0,2,4,7,13,37,0,2
3,0,0,1,0,1,0,0,0,1,0,0,3,3,6,2,38,0,3
1,0,1,0,0,0,1,0,0,1,0,2,0,6,2,5,38,2,0
5,0,1,0,0,0,0,1,0,1,0,1,3,5,4,11,38,1,3
9,0,1,0,0,1,0,0,0,1,0,0,3,5,4,2,39,0,3
10,0,1,0,0,0,1,0,0,1,0,2,2,4,5,3,39,2,2
15,0,1,0,0,0,1,0,0,1,0,1,3,5,4,5,39,1,3
2,0,1,0,0,0,0,1,0,1,0,3,2,4,4,10,39,3,2
3,0,1,0,0,0,1,0,0,1,0,2,2,3,5,3,40,2,2
9,0,1,0,0,0,1,0,0,1,0,1,3,5,3,3,41,1,3
10,0,1,0,0,0,0,1,0,1,0,4,1,4,4,11,42,4,1
7,0,1,0,0,0,0,1,0,1,0,1,0,6,4,17,42,1,0
3,0,1,0,0,0,1,0,0,1,0,0,2,3,4,3,43,0,2
1,1,0,0,0,0,1,0,0,1,0,1,3,6,1,5,43,1,3
11,0,1,0,0,0,1,0,0,1,0,0,2,2,5,6,43,0,2
9,0,1,0,0,0,1,0,0,1,0,3,2,5,2,5,44,3,2
13,0,1,0,0,0,0,1,0,1,0,0,2,1,5,13,44,0,2
15,0,1,0,0,0,0,1,0,1,0,0,2,5,3,15,44,0,2
3,0,1,0,0,0,1,0,0,1,0,2,0,3,3,5,46,2,0
12,0,1,0,0,0,1,0,0,1,0,1,3,1,3,3,47,1,3
8,0,1,0,0,0,0,1,0,1,0,0,2,1,4,13,47,0,2
2,0,1,0,0,1,0,0,0,1,0,2,0,4,3,1,49,2,0
5,0,1,0,0,1,0,0,0,0,1,0,1,5,3,2,49,0,1
11,0,1,0,0,0,1,0,0,0,1,2,0,2,4,5,49,2,0
9,1,0,0,0,0,0,1,0,0,1,1,0,5,1,17,49,1,0
6,0,1,0,0,0,0,1,0,0,1,1,3,3,4,18,49,1,3
12,0,1,0,0,1,0,0,0,0,1,1,2,1,2,2,50,1,2
4,0,1,0,0,0,1,0,0,0,1,2,2,2,4,3,50,2,2
14,0,0,1,0,0,1,0,0,0,1,2,0,4,6,5,50,2,0
2,0,1,0,0,0,0,1,0,0,1,1,0,4,2,17,50,1,0
3,0,1,0,0,1,0,0,0,0,1,2,2,3,2,1,51,2,2
5,0,1,0,0,1,0,0,0,0,1,0,3,5,2,2,51,0,3
12,1,0,0,0,0,1,0,0,0,1,2,2,1,1,3,52,2,2
3,1,0,0,0,0,1,0,0,0,1,1,1,3,1,5,52,1,1
10,0,1,0,0,0,1,0,0,0,1,1,2,4,3,5,53,1,2
5,1,0,0,0,0,0,1,0,0,1,0,2,5,1,13,53,0,2
4,0,1,0,0,0,0,1,0,0,1,4,1,2,3,18,53,4,1
11,0,1,0,0,0,1,0,0,0,1,1,3,2,3,3,54,1,3
14,0,1,0,0,0,1,0,0,0,1,0,2,3,5,3,55,0,2
13,0,1,0,0,1,0,0,0,0,1,2,2,1,4,1,57,2,2
11,0,1,0,0,1,0,0,0,0,1,0,3,2,2,2,57,0,3
14,0,1,0,0,1,0,0,0,0,1,2,2,3,4,1,58,2,2
13,0,1,0,0,0,1,0,0,0,1,2,0,1,3,5,58,2,0
10,0,1,0,0,0,0,1,0,0,1,0,2,4,2,13,58,0,2
7,0,1,0,0,1,0,0,0,0,1,2,0,6,3,1,59,2,0
11,1,0,0,0,1,0,0,0,0,1,2,0,2,1,1,59,2,0
14,0,1,0,0,1,0,0,0,0,1,2,0,3,3,1,59,2,0
15,0,1,0,0,0,0,1,0,0,1,0,2,5,2,6,59,0,2
7,0,1,0,0,0,1,0,0,0,1,2,2,6,2,3,60,2,2
8,0,1,0,0,0,1,0,0,0,1,1,3,1,3,5,60,1,3
14,0,1,0,0,0,1,0,0,0,1,1,2,3,2,5,60,1,2
13,0,1,0,0,0,1,0,0,0,1,0,1,1,2,2,63,0,1
7,1,0,0,0,0,0,1,0,0,1,3,2,6,1,10,63,3,2
14,1,0,0,0,0,1,0,0,0,1,1,3,3,1,3,65,1,3
15,1,0,0,0,0,1,0,0,0,1,3,2,5,1,5,65,3,2
13,1,0,0,0,0,0,1,0,0,1,3,2,1,1,10,65,3,2
8,0,1,0,0,0,0,1,0,0,1,1,0,1,2,17,65,1,0
6,0,1,0,0,0,1,0,0,0,1,2,0,3,3,5,67,2,0
2,1,0,0,0,0,0,1,0,0,1,1,3,4,1,18,67,1,3
4,0,1,0,0,0,1,0,0,0,1,1,1,2,2,3,71,1,1
10,1,0,0,0,0,0,1,0,0,1,1,0,4,1,17,71,1,0
6,0,1,0,0,0,0,1,0,0,1,0,2,3,2,13,72,0,2
4,1,0,0,0,0,1,0,0,0,1,2,0,2,1,5,74,2,0
8,1,0,0,0,1,0,0,0,0,1,0,3,1,1,2,82,0,3
6,1,0,0,0,1,0,0,0,0,1,2,0,3,1,1,85,2,0
